股票编号,年份（年末）,总股本,每股资本公积,每股未分配利润,基本每股收益,基本每股收益同比增长(%),每股净资产,每股净资产相对年初增长(%),每股现金流,每股营业收入,营业收入同比增速(%),加权平均净资产收益率,摊薄净资产收益率同比增长(%),净利润同比增长,上市年限,交通运输、仓储和邮政业,住宿和餐饮业,信息传输、软件和信息技术服务业,农、林、牧、渔业,制造业,卫生和社会工作,建筑业,房地产业,批发和零售业,教育,文化、体育和娱乐业,水利、环境和公共设施管理业,电力、热力、燃气及水生产和供应业,科学研究和技术服务业,租赁和商务服务业,综合,采矿业,金融业,是否次新股,股价（年末最后20个交易日收盘价加权平均）,股价年化波动率,本年送转比例,近两年送转比例平均,次年是否送转,次年是否高送转
1877,7,117800000.0,5.3494,1.9667,0.85,-38.4058,8.6812,79.616,2.572,5.2857,-6.8895,11.6,-69.3304,-26.8189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.314113462057172,0.4309714430516208,0.3,0.15,,
1878,1,853133610.0,1.1192,0.611,0.08,-70.3704,2.8276,0.7411,-0.1159,4.4101,4.0425,2.8,-67.8303,-62.1279,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517800535205492,0.3432259073103253,0.0,,0.0,0.0
1878,2,853133610.0,1.1192,0.6232,0.01,-87.5,2.8398,0.4315,0.0403,5.1998,17.9067,0.43,-84.6013,-55.4369,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0505949047463,0.3578177303636433,0.0,0.0,1.0,0.0
1878,3,853133610.0,1.1192,0.6362,0.01,0.0,2.8511,0.3979,0.0529,5.9804,15.0107,0.46,6.4231,24.283,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48007047972321,0.4185075246546649,0.015,0.0075,1.0,0.0
1878,4,984570000.0,2.0431,0.6974,0.18,1700.0,3.8228,34.0816,2.1082,6.529,25.9937,5.59,810.2121,327.7271,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.101226599344,0.4233396592649313,0.01,0.0125,1.0,0.0
1878,5,1035914811.0,2.3242,0.7011,0.05,-72.2222,4.1589,8.792,-0.2279,10.4323,68.1171,1.41,-71.0047,-175.8686,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.971253339504,0.7012295318467756,0.01,0.01,1.0,0.0
1878,6,1035914811.0,2.33,0.7826,0.1,100.0,4.4354,6.6484,-0.501,18.4904,77.2415,2.45,91.7557,-99.6018,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.118431987643444,0.3684378762909569,0.015,0.0125,1.0,0.0
1878,7,1359844003.0,5.0677,0.8206,0.28,180.0,6.9457,56.5969,-0.0284,17.5428,24.5424,4.89,57.0756,123.2623,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91208506481368,0.38975615317770856,0.025,0.02,,
1879,1,260250000.0,5.872999999999999,2.6439,1.0317,-15.6557,9.8549,94.5072,3.2693,7.1899,10.016,11.45,-71.6967,10.211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60012155566425,0.3241729645878613,0.2,,1.0,0.0
1879,2,260250000.0,5.872999999999999,3.1107,0.7403,-28.2446,10.3994,5.5252,-0.4714,6.4910000000000005,-9.7214,7.31,-30.546,-26.7096,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.509898707629835,0.3240926970244524,0.2,0.2,1.0,0.0
1879,3,260250000.0,5.872999999999999,3.4983,0.6486,-12.3869,10.8567,4.3974,-1.4931,6.5182,0.4187,6.1,-16.0769,-13.2408,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.105848614238883,0.39298610885235946,0.1,0.15000000000000002,1.0,0.0
1879,4,260250000.0,5.872999999999999,3.5792,0.0686,-89.4234,10.9676,1.0215,-0.7356,3.8192,-41.4074,1.89,-68.5793,-67.9377,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.913233929899224,0.2875179696548255,0.05,0.07500000000000001,1.0,0.0
1879,5,780750000.0,1.291,0.748,0.0774,12.828,3.2803,-70.09100000000001,-0.013000000000000001,1.5197,19.3771,2.15,25.7724,12.5906,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.172954777358715,1.6113974169890977,0.06,0.055,1.0,0.0
1879,6,1316397474.0,3.4501,0.5053,0.1569,102.7132,5.2049,58.6715,-0.0025,1.2593,39.7158,4.08,-15.6247,126.9413,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.250990901183064,0.5514544047181322,0.02,0.04,1.0,0.0
1879,7,1291154187.0,3.5366,0.6727,0.1909,21.6699,5.4417,4.5496,0.0321,1.5856,23.491,3.61,79.5141,82.5509,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.445048149655,0.351367810969734,0.05,0.035,,
1880,4,80000000.0,3.9626,2.998,1.39,27.5229,8.0549,101.1412,3.3756,5.0302,24.4986,24.76,-48.6697,37.6608,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.881345475376294,0.4151381922076827,0.5,0.25,1.0,0.0
1880,5,104000000.0,2.8174,3.1419,1.01,-27.3381,7.0556,-12.4061,-1.1243,4.1545,7.3693,15.33,2.5688,16.7986,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.103509294260487,0.7458437642803459,0.2,0.35,1.0,1.0
1880,6,104000000.0,2.8174,3.5593,0.65,-35.6436,7.5106,6.4488,-0.644,3.76,-9.4967,8.99,-39.4751,-35.6329,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59920338325573,0.4590204486497941,2.6,1.4000000000000001,1.0,0.0
1880,7,426740607.0,2.4247,1.0289,0.27,-58.4615,4.5022,-40.0554,0.2135,1.9224,109.7911,7.74,-49.7321,29.7051,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.384949198041202,0.5639926658787946,0.05,1.325,,
1881,1,96000000.0,8.3108,2.3328,0.72,-41.4634,11.9002,271.5329,1.8948,9.8305,-5.5575,6.38,-79.3429,-27.2362,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.312553036820064,0.3434285997506215,0.2,,1.0,0.0
1881,2,96000000.0,8.3108,2.4621,0.36,-50.0,12.0632,1.3697,-1.1727,9.0555,-7.8835,3.03,-49.3622,-48.5777,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7638860051042284,0.3390738163431655,0.2,0.2,1.0,0.0
1881,3,96000000.0,8.322000000000001,2.4792,0.26,-27.7778,12.1379,0.6192,-0.7387,12.9584,43.0995,2.18,-27.8346,-27.2405,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333504876023212,0.3936286280229778,0.2,0.2,0.0,0.0
1881,4,96000000.0,8.322000000000001,2.6637,0.42,61.5385,12.359000000000002,1.8216,-0.0176,16.8196,29.7974,3.44,56.8889,60.8203,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.636670904037459,0.38849660996674695,0.0,0.1,1.0,1.0
1881,5,111269292.0,11.8458,2.5651,0.18,-57.1429,15.7796,27.677,2.3041,17.2091,18.5893,3.76,-4.4731,41.1695,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.120455381350036,0.6956967927317604,2.2,1.1,1.0,0.0
1881,6,333807876.0,3.2791,1.0935,0.32,77.7778,5.5135,-65.0593,-0.6099,6.2456,8.8771,6.01,80.0651,87.2815,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.816545858665643,0.54262544269975,0.1,1.1500000000000001,1.0,0.0
1881,7,333807876.0,3.2791,1.6761,0.72,125.0,6.1371,11.3104,-0.2121,7.9866,27.8763,12.42,101.1979,123.4597,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.881345774489507,0.32245917247562444,0.3,0.2,,
1882,1,158333333.0,0.3155,-1.8687,-0.3007,-413.1399,-0.4631,-185.1601,-0.1396,4.298,-34.4445,,,-843.9613,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.7747806428626225,0.345072342811305,0.0,,0.0,0.0
1882,2,158333333.0,0.3155,-1.4066,0.4621,253.6748,0.0202,104.3619,0.0668,8.4475,96.5443,,,305.2826,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.84834834582,0.2873635636755686,0.0,0.0,0.0,0.0
1882,3,158333333.0,0.3155,-1.2747,0.1319,-71.4564,0.1719,750.9901,-0.1191,9.9099,17.3119,137.33,-96.64200000000001,-70.9007,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.099219975867115,0.5223641163816668,0.0,0.0,0.0,0.0
1882,4,158333333.0,3.6403,0.8887,0.4092,210.235,4.6027,2577.5451,0.6673,15.4024,55.4237,26.31,-52.2177,1078.3382,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.249252097222248,0.445553792480171,0.0,0.0,0.0,0.0
1882,5,653007263.0,0.0342,0.4606,0.2451,-40.1026,1.0205,-77.8282,-0.0185,2.2840000000000003,-38.8428,22.62,-34.5062,-48.1136,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.139008537074645,0.7410911935284243,0.0,0.0,0.0,0.0
1882,6,653007263.0,0.0342,1.4564,0.9958,306.2831,1.9873,94.7379,0.4482,2.2615,-0.9852,66.21,108.64200000000001,363.6858,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.30522882746511,0.5793509057846578,0.0,0.0,0.0,0.0
1882,7,653007263.0,0.0342,2.4858,1.7054,71.2593,2.6095,31.3088,0.3247,3.7772,67.0234,71.24,30.4276,71.9849,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.11294090137588,0.3980742922680319,0.0,0.0,,
1883,7,400800000.0,1.6939,0.9317,0.56,-22.2222,3.8951,102.7325,0.0983,3.3923,18.4045,27.15,,-18.3446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.648368579376626,0.3312305139881817,0.15,0.075,,
1884,4,88457000.0,5.2153,2.6738,0.91,-27.2,8.894,52.4355,1.9869,9.6737,25.1307,13.79,-40.717,23.7424,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4700361988857935,0.5176897120589,0.65,0.7250000000000001,1.0,1.0
1884,5,115258000.0,3.9339,2.7606,0.56,-38.4615,7.905,-11.1199,-0.0145,8.7894,18.3876,14.9,7.757999999999999,24.7926,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.147058402849721,0.7359803209545964,1.5,1.075,1.0,1.0
1884,6,258788160.0,3.2437,1.5435,0.33,-41.0714,6.0029,-24.061999999999998,-0.0852,4.7366,20.9982,12.02,-23.9807,29.6164,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18791631967072,0.4528467065912917,1.4,1.45,1.0,1.0
1884,7,524277820.0,1.1995,0.9254,0.27,-18.1818,3.2219,-46.3276,-0.1355,2.7696,18.46,13.16,19.1863,29.5962,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.762062107985866,0.28213852171690923,0.75,1.075,,
1885,1,205760000.0,4.1576,1.3980000000000001,0.55,5.7692,6.7048,6.9107,-2.1519,4.885,20.8775,8.56,28.9251,37.8681,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8269798075405843,0.3619341078852647,0.15,,1.0,0.0
1885,2,205760000.0,4.1576,1.7097,0.48,-12.7273,7.0355,4.9323,-0.0124,4.345,-11.0532,7.01,-17.2274,-12.9346,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1050051170740325,0.2959473249467334,0.15,0.15,1.0,1.0
1885,3,205760000.0,4.1575,2.1056,0.3,-37.5,7.4814,6.3379,-0.521,5.6694,30.4812,8.22,16.500999999999998,23.4319,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7904771006706484,0.37472713149194575,1.18,0.6649999999999999,1.0,0.0
1885,4,411520000.0,1.5778,1.3522,0.4,33.3333,4.0551,-45.7976,-0.0266,3.6186,27.6528,10.39,25.2924,35.3439,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.942626338397526,0.4569854419795779,0.1,0.64,1.0,1.0
1885,5,411520000.0,1.5701,1.6194,0.2,-50.0,4.3444,7.1342,0.0371,4.3855,21.1922,9.5,-7.9235,0.3926,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.794145818843282,0.7085618482181452,1.1,0.6000000000000001,1.0,0.0
1885,6,835667048.0,0.4145,0.9183,0.18,-10.0,2.4196,-44.3053,0.39899999999999997,2.3599,9.2754,7.98,-19.1893,-10.6705,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.245619792093282,0.4896259965285203,0.04,0.5700000000000001,1.0,0.0
1885,7,896241132.0,0.6622,0.9181,0.11,-38.8889,2.6666,10.2083,-0.0491,2.1548,-2.074,4.49,-47.4126,-35.8601,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.136548289633442,0.4447191248774432,0.03,0.035,,
1886,4,104000000.0,8.9982,5.0819,1.96,2.0833,15.5801,69.5867,2.2208,12.1238,10.0364,17.09,-51.0275,10.7305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.950922655503948,0.3019075539017241,0.35,0.175,1.0,1.0
1886,5,104000000.0,8.9982,6.2729,0.77,-60.7143,16.7711,7.6444,-0.5903,13.4355,10.8186,9.56,-10.2703,-3.4013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.451704030816586,0.6585825548329869,1.5,0.925,1.0,0.0
1886,6,208000000.0,3.9991,3.8137,1.01,31.1688,9.1445,-45.4747,1.0282,9.5732,42.5069,11.54,20.0827,32.5096,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.672440392042637,0.4335237392159168,0.31,0.905,1.0,1.0
1886,7,211517600.0,4.2478,4.7206,0.96,-4.9505,10.1323,10.8021,0.73,13.1254,39.4241,15.99,25.4518,41.7912,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.290740375381038,0.2531751406986433,0.9,0.605,,
1887,1,100000000.0,9.3305,0.9153,0.65,-26.1364,9.54,232.4042,8.642000000000001,3.7529,17.0566,7.14,-83.0518,-10.8049,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5292304754908566,0.2992376977114268,0.2,,1.0,1.0
1887,2,100000000.0,9.3083,1.1971,0.42,-35.3846,6.0,-37.1069,0.0431,3.8246,1.909,4.8,-9.3659,-8.0069,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8382724558096544,0.35488389320905794,0.6,0.4,1.0,1.0
1887,3,130000000.0,6.9294,0.92,0.18,-57.1429,9.0395,50.6583,-1.0978,3.497,18.8645,2.97,-37.3892,-37.9334,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.837596781221292,0.5092892112440416,0.73,0.665,1.0,0.0
1887,4,195000000.0,4.3034,0.5182,0.06,-66.6667,5.9572,-34.0981,-1.0811,2.6809,14.9951,1.15,-60.8411,-65.6958,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.271349604948138,0.45518752615843,0.3,0.515,1.0,1.0
1887,5,234000000.0,3.1738,0.7758,0.1764,194.0,5.0682,-14.9231,-1.5464,2.351,5.2337,8.59,652.5597,785.4463,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.136269946272758,0.8207618674444505,1.71,1.005,1.0,0.0
1887,6,585000000.0,0.746,0.2656,0.045,-74.4898,2.0556,-59.4412,0.0496,1.1932,26.879,2.25,-74.819,-80.7278,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.360192389057977,0.5208584122367375,0.034,0.872,1.0,0.0
1887,7,585000000.0,0.7503,0.2963,0.0748,66.2222,2.1097,2.6318,0.0544,1.4415,20.8121,3.61,61.8235,94.8611,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26214012550708,0.28111010249105023,0.085,0.059500000000000004,,
1888,1,213083687.0,0.3882,0.5447,0.18,-19.2825,2.5226,-2.8761,0.1839,7.2932,-4.3623,7.5,-16.9051,16.0319,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.202540326496823,0.4482754645976829,0.1,,1.0,0.0
1888,2,213083687.0,0.3882,0.7043,0.29,61.1111,2.7126,7.5319,0.2514,9.5066,30.348000000000003,11.12,50.1875,55.6412,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.153843800500827,0.3395097322285303,0.15,0.125,1.0,0.0
1888,3,213083687.0,0.3882,0.8474,0.266,-8.2759,2.8557,5.2754,-0.0119,9.032,-4.9918,10.53,-4.0194,-2.3341,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.596148904890608,0.4015935200040491,0.15,0.15,1.0,0.0
1888,4,234392055.0,0.3529,0.8071,0.165,-37.9699,2.7238,-4.6188,-1.2234,6.2326,-24.0941,6.62,-38.08,-39.3335,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.818580711767463,0.334159042711033,0.1,0.125,1.0,0.0
1888,5,246111657.0,0.3361,0.8709,0.188,13.9394,2.7569,1.2152,-0.0573,6.0229,1.4681,7.47,12.7189,29.2229,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.85619333055267,0.8477692868303753,0.1,0.1,1.0,0.0
1888,6,258417239.0,0.2724,0.8992,0.11199999999999999,-40.4255,2.7097,-1.7121,0.0892,5.2729,-8.0753,4.4,-39.5189,-75.447,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.54970429911965,0.5337914929814352,0.1,0.1,0.0,0.0
1888,7,271338100.0,0.2595,0.7249,-0.036000000000000004,-132.1429,2.4917,-8.0452,-0.1597,5.8527,16.5458,-1.45,-133.6295,-208.6449,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.078541876718445,0.4320263176533513,0.0,0.05,,
1889,1,418387278.0,3.4175,0.9626,0.1622,-40.6078,5.57,26.5909,0.2834,9.6177,2.3861,4.18,-50.9966,-22.5744,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8185924406825564,0.4661591563037796,0.23,,1.0,0.0
1889,2,502064733.0,2.6933,0.887,0.0948,-41.5536,4.7386,-14.9264,-0.0914,8.987,12.1306,2.42,-21.1164,-18.6821,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.956136065042828,0.32660032770407205,0.22,0.225,1.0,0.0
1889,3,601131029.0,1.9994,0.8689,0.1481,56.2236,4.0957,-13.5673,-0.4412,8.9792,19.6271,3.68,50.9726,57.0715,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.113421563289565,0.25596544035860097,0.03,0.125,1.0,0.0
1889,4,601131029.0,1.9994,0.9919,0.1634,10.3309,4.1519,1.3722,0.4755,9.9853,11.2049,3.91,8.5773,9.6873,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7446381872964714,0.3852725187223322,0.04,0.035,1.0,0.0
1889,5,601131029.0,1.9994,1.0977,0.17800000000000002,8.9351,4.3213,4.0801,1.3921,11.122,11.3842,4.23,4.6676,8.9001,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.604090580692938,0.7016955241426925,0.05,0.045,1.0,1.0
1889,6,601131029.0,2.0821,1.252,0.11199999999999999,-37.0787,4.5525,5.3502,-0.4434,10.5181,-5.43,5.05,19.4451,26.1362,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.764087260312549,0.40427545631266737,1.05,0.55,1.0,0.0
1889,7,1202262058.0,0.5401,0.7242,0.1315,17.4107,2.3858,-47.5936,-0.3702,5.515,4.8667,5.65,12.0257,17.3051,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.829348208021688,0.2883069400095022,0.03,0.54,,
1890,6,203360000.0,2.0244,1.5068,0.43,4.878,4.7116,,1.5984,1.0497,-12.6996,10.63,-34.4574,5.468999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.307957481856945,0.3383524081752525,0.1,0.05,1.0,0.0
1890,7,203360000.0,2.0258,1.5571,0.18,-58.1395,4.7911,1.6873,-0.0386,0.9677,-7.8077,3.76,-46.2002,-46.3895,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.934715578513465,0.6411057049455289,0.054000000000000006,0.07700000000000001,,
1891,1,7235000000.0,4.3481,1.1667,-0.297,-205.3191,7.13,-4.5515,-0.1811,12.4983,-2.1724,-4.09,-212.1261,-219.5897,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1583392266501633,0.2416328279877516,0.0,,0.0,0.0
1891,2,7235000000.0,4.4341,0.6108,-0.556,-87.2054,6.5459,-8.1921,0.0778,10.8108,-13.5021,-8.54,-100.9956,-82.3328,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5596930769926365,0.21984505904108603,0.0,0.0,1.0,0.0
1891,3,7235000000.0,4.3063,0.6986,0.106,119.0647,6.5,-0.7012,-0.276,10.412,-3.6886,1.64,119.2656,117.7563,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2398492750879044,0.2526086850196456,0.027000000000000003,0.013500000000000002,1.0,0.0
1891,4,7235000000.0,4.3061,0.7999,0.128,20.7547,6.61,1.6923,0.081,10.2347,-1.7032,1.96,18.5843,22.3841,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.997204298886674,0.3414553892781088,0.045,0.036000000000000004,0.0,0.0
1891,5,7235000000.0,4.3566,0.12,-0.635,-596.0938,5.98,-9.531,0.2611,7.2924,-28.7483,-10.06,-646.6241,-597.8355,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3121320271035763,0.6245509032942016,0.0,0.0225,1.0,0.0
1891,6,7235000000.0,4.3566,0.3433,0.223,135.1181,6.2,3.6789,-0.2257,8.0005,9.7102,3.67,133.9238,135.1087,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873454028353143,0.4241920579448613,0.067,0.0335,1.0,0.0
1891,7,7235000000.0,5.8163,-0.0751,0.917,311.2108,7.23,16.6129,0.0449,12.6725,58.3964,11.81,253.455,311.4551,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.538583840565772,0.3295560387623224,0.23199999999999998,0.1495,,
1892,4,109000000.0,2.9833,3.1959,0.32,-69.2308,7.4386,67.9445,1.8119999999999998,9.0574,34.4374,17.13,-33.8117,21.6287,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.720222743680576,0.5554188305835005,1.6159999999999999,0.8544999999999999,1.0,0.0
1892,5,421662163.0,0.5346,1.0323,0.27,-15.625,2.6549,-64.3091,-0.4292,2.4219,3.4392,11.95,-36.2825,-13.8237,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.766738669180413,0.6866469023605971,0.04,0.828,1.0,0.0
1892,6,425102163.0,0.6176,1.3358,0.41,51.8519,3.0193,13.7256,0.8287,3.1207,29.9082,14.3,35.2499,53.7818,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.90938100064707,0.4647404907489415,0.060020000000000004,0.05001,1.0,0.0
1892,7,424718673.0,0.6138,1.5025,0.25,-39.0244,3.2387,7.2666,-0.3976,2.7879,-10.7449,8.12,-41.4316,-41.8284,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.347726526260436,0.33464015988693296,0.026000000000000002,0.04301000000000001,,
1893,1,2139739257.0,1.4513,0.1169,0.2165,140.2886,2.7510000000000003,2.2031,0.1027,8.1208,10.0367,7.97,135.0729,54.902,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7586800251950687,0.3969807944899528,0.05,,1.0,0.0
1893,2,2139739257.0,1.5913,0.4433,0.4138,91.1316,3.2533,18.2588,-0.2595,7.0346,-13.375,13.75,61.6243,73.8314,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6396846492536254,0.2322572480292815,0.15,0.1,1.0,0.0
1893,3,2139739257.0,1.9626,0.8271,0.5326,28.7095,3.7236,14.4561,-0.1245,7.0718,0.5283,15.79,12.462,46.023,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.44254981345942,0.3221856108473232,0.2,0.175,1.0,0.0
1893,4,2139739257.0,1.9647,1.2128,0.6195,16.3162,4.5611,22.4917,0.4543,7.5252,6.412000000000001,14.96,-5.0379,15.753,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.858928349933526,0.33906466044993394,0.25,0.225,1.0,0.0
1893,5,2139739257.0,1.9647,1.5515,0.6227,0.5165,4.7936,5.0975,0.7451,7.9479,5.6166,13.31,-4.3635,14.2102,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.756043428769278,0.8109559156855979,0.25,0.25,1.0,0.0
1893,6,2139739257.0,2.8547,1.8064,0.4529,-27.2683,5.9308,23.7233,-0.5201,7.8453,-1.2902,8.77,-33.7996,-17.9991,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.949942563695119,0.3818549919944127,0.18,0.215,1.0,0.0
1893,7,2409657149.0,2.478,1.8432,0.4126,-8.8982,5.4839,-7.5352,0.3232,7.9048,13.4686,6.98,-12.5144,-17.4031,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.808778116290577,0.1872472208353625,0.2,0.19,,
1894,5,105400000.0,1.9967,3.511,0.52,-28.7671,6.7338,,0.4544,6.8873,2.9477,8.01,-41.095,-16.1912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44686124730068,0.8880259705047824,0.2,0.1,1.0,1.0
1894,6,123056950.0,6.5013,3.2182,0.17,-67.3077,10.9482,62.5858,0.003,5.6586,-4.0760000000000005,5.0,-45.9785,-0.6664,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.788737796165368,0.5049892435618748,1.8,1.0,1.0,0.0
1894,7,319948070.0,1.8851,1.2355,0.08,-52.9412,4.2132,-61.516999999999996,0.3014,2.452,12.6631,1.96,-48.695,-59.2397,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.755056182349437,0.3989628525056222,0.08,0.9400000000000001,,
